Date,MealPeriod,RevenueCenterName,DayOfWeek,Month,Year,CheckTotal,is_zero,IslamicPeriod,IsRamadan,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsAirshow,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact
2023-03-01,Breakfast,RevenueCenter_1,2,3,2023,765.0,0,Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-01,Dinner,RevenueCenter_1,2,3,2023,3483.0,0,Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-01,Lunch,RevenueCenter_1,2,3,2023,451.0,0,Dubai-Food-Festival,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-03-02,Breakfast,RevenueCenter_1,3,3,2023,88.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-02,Dinner,RevenueCenter_1,3,3,2023,2094.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-02,Lunch,RevenueCenter_1,3,3,2023,381.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-03,Breakfast,RevenueCenter_1,4,3,2023,50.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-03,Dinner,RevenueCenter_1,4,3,2023,2592.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-03,Lunch,RevenueCenter_1,4,3,2023,345.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-04,Breakfast,RevenueCenter_1,5,3,2023,275.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-04,Dinner,RevenueCenter_1,5,3,2023,1927.5,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-04,Lunch,RevenueCenter_1,5,3,2023,674.8,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-05,Breakfast,RevenueCenter_1,6,3,2023,839.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-05,Dinner,RevenueCenter_1,6,3,2023,4099.5,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-05,Lunch,RevenueCenter_1,6,3,2023,632.1,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-06,Breakfast,RevenueCenter_1,0,3,2023,766.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-06,Dinner,RevenueCenter_1,0,3,2023,2249.5,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-06,Lunch,RevenueCenter_1,0,3,2023,385.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-07,Breakfast,RevenueCenter_1,1,3,2023,486.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-07,Dinner,RevenueCenter_1,1,3,2023,3413.5,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-07,Lunch,RevenueCenter_1,1,3,2023,728.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-08,Breakfast,RevenueCenter_1,2,3,2023,187.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-08,Dinner,RevenueCenter_1,2,3,2023,2141.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-08,Lunch,RevenueCenter_1,2,3,2023,693.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-09,Breakfast,RevenueCenter_1,3,3,2023,804.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-09,Dinner,RevenueCenter_1,3,3,2023,3054.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-09,Lunch,RevenueCenter_1,3,3,2023,529.7,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-10,Breakfast,RevenueCenter_1,4,3,2023,956.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-10,Dinner,RevenueCenter_1,4,3,2023,1376.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-10,Lunch,RevenueCenter_1,4,3,2023,638.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-11,Breakfast,RevenueCenter_1,5,3,2023,241.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-11,Dinner,RevenueCenter_1,5,3,2023,1807.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-11,Lunch,RevenueCenter_1,5,3,2023,1087.4,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-12,Breakfast,RevenueCenter_1,6,3,2023,458.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-12,Dinner,RevenueCenter_1,6,3,2023,1834.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-12,Lunch,RevenueCenter_1,6,3,2023,675.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-13,Breakfast,RevenueCenter_1,0,3,2023,342.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-13,Dinner,RevenueCenter_1,0,3,2023,1895.5,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-13,Lunch,RevenueCenter_1,0,3,2023,1103.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-14,Breakfast,RevenueCenter_1,1,3,2023,222.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-14,Dinner,RevenueCenter_1,1,3,2023,2555.5,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-14,Lunch,RevenueCenter_1,1,3,2023,260.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-15,Breakfast,RevenueCenter_1,2,3,2023,364.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-15,Dinner,RevenueCenter_1,2,3,2023,1855.5,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-15,Lunch,RevenueCenter_1,2,3,2023,174.0,0,Pre-Ramadan-Early,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-16,Breakfast,RevenueCenter_1,3,3,2023,274.5,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-16,Dinner,RevenueCenter_1,3,3,2023,2499.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-16,Lunch,RevenueCenter_1,3,3,2023,390.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-17,Breakfast,RevenueCenter_1,4,3,2023,1188.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-17,Dinner,RevenueCenter_1,4,3,2023,1478.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-17,Lunch,RevenueCenter_1,4,3,2023,503.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-18,Breakfast,RevenueCenter_1,5,3,2023,590.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-18,Dinner,RevenueCenter_1,5,3,2023,1493.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-18,Lunch,RevenueCenter_1,5,3,2023,718.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-19,Breakfast,RevenueCenter_1,6,3,2023,629.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-19,Dinner,RevenueCenter_1,6,3,2023,1207.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-19,Lunch,RevenueCenter_1,6,3,2023,365.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-20,Breakfast,RevenueCenter_1,0,3,2023,356.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-20,Dinner,RevenueCenter_1,0,3,2023,3182.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-20,Lunch,RevenueCenter_1,0,3,2023,252.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-21,Breakfast,RevenueCenter_1,1,3,2023,449.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-21,Dinner,RevenueCenter_1,1,3,2023,1855.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-21,Lunch,RevenueCenter_1,1,3,2023,325.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-22,Breakfast,RevenueCenter_1,2,3,2023,244.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-22,Dinner,RevenueCenter_1,2,3,2023,2154.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-22,Lunch,RevenueCenter_1,2,3,2023,1267.0,0,Pre-Ramadan-Late,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-03-23,Breakfast,RevenueCenter_1,3,3,2023,536.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-23,Dinner,RevenueCenter_1,3,3,2023,2598.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-23,Lunch,RevenueCenter_1,3,3,2023,268.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-24,Breakfast,RevenueCenter_1,4,3,2023,344.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-24,Dinner,RevenueCenter_1,4,3,2023,1580.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-24,Lunch,RevenueCenter_1,4,3,2023,310.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-25,Breakfast,RevenueCenter_1,5,3,2023,100.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-25,Dinner,RevenueCenter_1,5,3,2023,1319.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-25,Lunch,RevenueCenter_1,5,3,2023,375.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-26,Breakfast,RevenueCenter_1,6,3,2023,604.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-26,Dinner,RevenueCenter_1,6,3,2023,1374.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-26,Lunch,RevenueCenter_1,6,3,2023,539.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-27,Breakfast,RevenueCenter_1,0,3,2023,262.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-27,Dinner,RevenueCenter_1,0,3,2023,1131.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-27,Lunch,RevenueCenter_1,0,3,2023,371.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-28,Breakfast,RevenueCenter_1,1,3,2023,519.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-28,Dinner,RevenueCenter_1,1,3,2023,1767.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-28,Lunch,RevenueCenter_1,1,3,2023,339.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-29,Breakfast,RevenueCenter_1,2,3,2023,305.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-29,Dinner,RevenueCenter_1,2,3,2023,748.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-29,Lunch,RevenueCenter_1,2,3,2023,190.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-30,Breakfast,RevenueCenter_1,3,3,2023,92.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-30,Dinner,RevenueCenter_1,3,3,2023,1161.5,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-30,Lunch,RevenueCenter_1,3,3,2023,535.7166666666667,1,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-31,Breakfast,RevenueCenter_1,4,3,2023,160.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-31,Dinner,RevenueCenter_1,4,3,2023,1642.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-03-31,Lunch,RevenueCenter_1,4,3,2023,341.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-01,Breakfast,RevenueCenter_1,5,4,2023,407.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-01,Dinner,RevenueCenter_1,5,4,2023,479.0,0,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-01,Lunch,RevenueCenter_1,5,4,2023,543.475,1,Ramadan-First10Days,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-02,Breakfast,RevenueCenter_1,6,4,2023,297.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-02,Dinner,RevenueCenter_1,6,4,2023,1384.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-02,Lunch,RevenueCenter_1,6,4,2023,390.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-03,Breakfast,RevenueCenter_1,0,4,2023,386.76666666666665,1,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-03,Dinner,RevenueCenter_1,0,4,2023,1890.5,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-03,Lunch,RevenueCenter_1,0,4,2023,429.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-04,Breakfast,RevenueCenter_1,1,4,2023,45.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-04,Dinner,RevenueCenter_1,1,4,2023,1224.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-04,Lunch,RevenueCenter_1,1,4,2023,499.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-05,Breakfast,RevenueCenter_1,2,4,2023,266.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-05,Dinner,RevenueCenter_1,2,4,2023,1321.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-05,Lunch,RevenueCenter_1,2,4,2023,1647.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-06,Breakfast,RevenueCenter_1,3,4,2023,1094.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-06,Dinner,RevenueCenter_1,3,4,2023,1858.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-06,Lunch,RevenueCenter_1,3,4,2023,703.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-07,Breakfast,RevenueCenter_1,4,4,2023,554.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-07,Dinner,RevenueCenter_1,4,4,2023,2188.5,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-07,Lunch,RevenueCenter_1,4,4,2023,1223.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-08,Breakfast,RevenueCenter_1,5,4,2023,414.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-08,Dinner,RevenueCenter_1,5,4,2023,636.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-08,Lunch,RevenueCenter_1,5,4,2023,605.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-09,Breakfast,RevenueCenter_1,6,4,2023,101.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-09,Dinner,RevenueCenter_1,6,4,2023,1853.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-09,Lunch,RevenueCenter_1,6,4,2023,339.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-10,Breakfast,RevenueCenter_1,0,4,2023,857.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-10,Dinner,RevenueCenter_1,0,4,2023,2563.5,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-10,Lunch,RevenueCenter_1,0,4,2023,1658.0,0,Ramadan-Middle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023-04-11,Breakfast,RevenueCenter_1,1,4,2023,114.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-11,Dinner,RevenueCenter_1,1,4,2023,365.5,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-11,Lunch,RevenueCenter_1,1,4,2023,970.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-12,Breakfast,RevenueCenter_1,2,4,2023,248.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-12,Dinner,RevenueCenter_1,2,4,2023,1099.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-12,Lunch,RevenueCenter_1,2,4,2023,579.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-13,Breakfast,RevenueCenter_1,3,4,2023,782.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-13,Dinner,RevenueCenter_1,3,4,2023,1391.5,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-13,Lunch,RevenueCenter_1,3,4,2023,302.5,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-14,Breakfast,RevenueCenter_1,4,4,2023,557.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-14,Dinner,RevenueCenter_1,4,4,2023,436.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-14,Lunch,RevenueCenter_1,4,4,2023,711.75,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-15,Breakfast,RevenueCenter_1,5,4,2023,580.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-15,Dinner,RevenueCenter_1,5,4,2023,1337.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-15,Lunch,RevenueCenter_1,5,4,2023,85.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-16,Breakfast,RevenueCenter_1,6,4,2023,251.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-16,Dinner,RevenueCenter_1,6,4,2023,1929.5,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-16,Lunch,RevenueCenter_1,6,4,2023,140.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17,Breakfast,RevenueCenter_1,0,4,2023,436.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17,Dinner,RevenueCenter_1,0,4,2023,1175.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17,Lunch,RevenueCenter_1,0,4,2023,599.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18,Breakfast,RevenueCenter_1,1,4,2023,364.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18,Dinner,RevenueCenter_1,1,4,2023,1843.5,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18,Lunch,RevenueCenter_1,1,4,2023,234.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19,Breakfast,RevenueCenter_1,2,4,2023,324.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19,Dinner,RevenueCenter_1,2,4,2023,1780.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19,Lunch,RevenueCenter_1,2,4,2023,415.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-20,Breakfast,RevenueCenter_1,3,4,2023,753.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-20,Dinner,RevenueCenter_1,3,4,2023,3090.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-20,Lunch,RevenueCenter_1,3,4,2023,235.0,0,Ramadan-Last10Days,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-21,Breakfast,RevenueCenter_1,4,4,2023,408.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-21,Dinner,RevenueCenter_1,4,4,2023,2223.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-21,Lunch,RevenueCenter_1,4,4,2023,204.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-22,Breakfast,RevenueCenter_1,5,4,2023,544.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-22,Dinner,RevenueCenter_1,5,4,2023,3381.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-22,Lunch,RevenueCenter_1,5,4,2023,237.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-23,Breakfast,RevenueCenter_1,6,4,2023,518.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-23,Dinner,RevenueCenter_1,6,4,2023,2107.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-23,Lunch,RevenueCenter_1,6,4,2023,597.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-24,Breakfast,RevenueCenter_1,0,4,2023,1381.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-24,Dinner,RevenueCenter_1,0,4,2023,2465.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-24,Lunch,RevenueCenter_1,0,4,2023,995.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-25,Breakfast,RevenueCenter_1,1,4,2023,1355.25,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-25,Dinner,RevenueCenter_1,1,4,2023,5089.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-04-25,Lunch,RevenueCenter_1,1,4,2023,523.0,0,Post-Ramadan-Week1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
